Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend
0;0.0;0;0.0;14;156.40476189999998;0.014285714;0.05;0.0;0.0;Nov;2;5;3;2;Returning_Visitor;False
3;84.0;0;0.0;59;1720.422222;0.026984127000000004;0.038231522000000004;0.0;0.0;Oct;3;2;1;3;Returning_Visitor;True
6;51.5;0;0.0;29;944.9166667000002;0.0;0.014285714;49.01914286;0.0;May;2;2;4;2;Returning_Visitor;True
1;8.5;0;0.0;14;543.8333332999999;0.0;0.007692308;0.0;0.0;May;2;2;3;5;New_Visitor;True
0;0.0;0;0.0;14;406.8666667;0.0;0.007142857;0.0;0.0;Mar;2;4;1;1;Returning_Visitor;False
3;70.4;0;0.0;9;144.06666669999998;0.0;0.0;0.0;0.0;Oct;1;1;1;3;New_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Nov;3;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;14;116.83333329999999;0.06428571400000001;0.085714286;0.0;0.6;May;2;2;2;3;Returning_Visitor;False
13;611.0470588;7;393.325;34;1352.816503;0.009406495;0.033988025;5.816167973;0.0;May;2;2;6;2;Returning_Visitor;False
5;43.325;1;295.4;20;675.6846244;0.026634769;0.049669967;0.0;0.0;Jul;1;1;4;2;Returning_Visitor;False
0;0.0;0;0.0;6;78.75;0.033333333;0.066666667;0.0;0.0;Nov;2;2;9;3;Returning_Visitor;False
1;5.0;0;0.0;9;95.3;0.0;0.02;0.0;0.0;May;2;2;2;3;Returning_Visitor;False
7;133.1666667;2;80.0;10;246.79166669999998;0.0;0.008333333;0.0;0.0;May;2;2;1;3;New_Visitor;False
3;65.92857143;0;0.0;17;557.6869048;0.0;0.009803922;25.27760515;0.0;Dec;2;2;2;2;Returning_Visitor;False
9;122.2;0;0.0;51;2303.96;0.019496855;0.036855346000000004;0.0;0.0;Aug;2;4;4;2;Returning_Visitor;False
0;0.0;0;0.0;7;1859.5;0.0;0.057142857000000005;0.0;0.0;May;2;2;1;6;Returning_Visitor;False
0;0.0;0;0.0;3;10.0;0.0;0.066666667;0.0;0.0;Mar;2;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;28;2076.966667;0.003846154;0.017948718;0.0;0.0;Dec;2;2;8;2;Returning_Visitor;False
9;505.5;0;0.0;19;1227.0;0.0;0.017391304;0.0;0.0;May;3;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;3;2;3;1;Returning_Visitor;False
4;341.6;0;0.0;3;77.0;0.0;0.022222222000000003;0.0;0.0;Oct;3;2;8;2;New_Visitor;True
1;159.2;0;0.0;21;526.5;0.0;0.009090909;0.0;0.0;Aug;3;2;1;1;Returning_Visitor;True
2;24.42857143;7;278.1666667;76;2735.728571;0.002439024;0.024843206;8.631719512;0.0;Mar;2;5;2;7;Returning_Visitor;False
0;0.0;0;0.0;45;1387.267857;0.036507937000000004;0.059221273;0.0;0.0;Jul;3;2;9;13;Returning_Visitor;False
5;129.5;0;0.0;33;982.0;0.0;0.005882353000000001;0.0;0.0;May;2;5;2;4;Returning_Visitor;True
0;0.0;0;0.0;2;33.0;0.0;0.1;0.0;0.0;May;1;8;3;2;Returning_Visitor;False
0;0.0;2;116.0;11;419.75;0.0;0.038461537999999997;0.0;0.0;Dec;2;2;1;2;Returning_Visitor;False
2;33.0;0;0.0;13;1649.0;0.0;0.033333333;0.0;0.0;May;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;2;19.0;0.0;0.1;0.0;0.0;May;1;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;15;581.4166667000001;0.0;0.007142857;0.0;0.0;Mar;2;5;1;2;Returning_Visitor;False
10;511.5;4;164.0;73;2490.138095;0.0;0.010365854;30.09281343;0.0;Mar;2;2;7;2;Returning_Visitor;False
0;0.0;0;0.0;15;1559.6;0.0;0.033846153999999996;0.0;0.0;Mar;2;4;1;1;Returning_Visitor;False
11;110.78666670000001;5;89.1;230;9050.459481999998;0.0067226890000000004;0.01755845;2.664994971;0.0;June;2;2;6;1;Returning_Visitor;False
3;184.6888889;0;0.0;129;7669.250794;0.0;0.009135204000000001;0.0;0.0;Mar;2;2;8;13;Returning_Visitor;False
0;0.0;1;78.0;18;570.3333332999999;0.0;0.015686275;0.0;0.0;May;4;1;1;4;Returning_Visitor;True
1;39.2;0;0.0;26;1210.917778;0.014814815;0.014814815;2.4800246440000002;0.0;Nov;4;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;5;2;3;Returning_Visitor;False
4;318.6666667;0;0.0;32;1205.583333;0.006451613;0.010752688;37.60935484;0.0;May;2;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;5;1620.0;0.14;0.166666667;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
6;93.9;0;0.0;19;323.37404760000004;0.024242424;0.032223645;19.39995042;0.0;Sep;2;2;3;1;Returning_Visitor;True
2;97.0;0;0.0;23;418.2333333;0.0;0.008;0.0;0.0;May;1;1;1;2;Returning_Visitor;False
2;95.0;0;0.0;15;449.5;0.0125;0.04375;0.0;0.0;Mar;2;2;4;1;Returning_Visitor;False
0;0.0;0;0.0;39;1858.5666670000003;0.0;0.002564103;0.0;0.0;Nov;2;2;3;2;New_Visitor;False
3;18.0;0;0.0;14;411.5;0.0;0.023529412000000003;0.0;0.0;Mar;2;2;8;2;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Dec;3;2;3;6;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;2;7;11;Returning_Visitor;False
4;75.86666667;0;0.0;72;1822.8666670000002;0.0067567569999999995;0.024774775;11.34860076;0.0;June;2;2;7;1;Returning_Visitor;False
10;197.16666669999998;0;0.0;35;1078.727778;0.0;0.010452962;39.75577236;0.0;May;2;2;3;3;Returning_Visitor;False
9;65.16666667;0;0.0;123;5969.573168;0.0015384620000000002;0.013923076999999999;10.69237969;0.0;Nov;2;1;1;2;New_Visitor;False
1;17.2;0;0.0;11;394.8;0.0;0.027272727000000004;0.0;0.0;Nov;2;2;4;13;Returning_Visitor;False
0;0.0;0;0.0;3;17.0;0.0;0.033333333;0.0;0.0;Mar;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;2;7.0;0.0;0.1;0.0;0.8;May;1;1;1;3;Returning_Visitor;False
4;106.5;0;0.0;12;806.25;0.0125;0.029166667;0.0;0.0;Dec;2;2;1;2;Returning_Visitor;False
10;317.9583333;4;821.0;20;781.425;0.0;0.002666667;0.0;0.0;Dec;2;2;7;2;Returning_Visitor;False
2;112.8;0;0.0;11;375.8;0.0;0.015384615;0.0;0.0;Sep;2;2;9;5;New_Visitor;True
0;0.0;4;102.0;93;2835.417641;0.00754386;0.037316087000000005;0.0;0.0;Dec;2;2;4;1;Returning_Visitor;False
5;161.10769230000002;5;108.3;44;2982.063248;0.016352201;0.037389344;5.721365099;0.0;Nov;1;1;4;1;Returning_Visitor;False
3;26.0;0;0.0;85;768.5;0.0;0.005813953;0.0;0.0;May;2;5;4;4;Returning_Visitor;False
4;130.5;2;51.0;43;2265.5292210000002;0.004;0.004;14.792;0.0;May;3;2;4;2;Returning_Visitor;False
0;0.0;0;0.0;9;459.83076919999996;0.0;0.001587302;0.0;0.0;Mar;3;2;8;2;Returning_Visitor;True
1;57.0;3;144.0;15;280.0833333;0.010526316;0.021052632;0.0;0.0;May;3;2;6;4;Returning_Visitor;True
4;64.66666667;0;0.0;38;1445.666667;0.0;0.005263158;52.11335786;0.0;Nov;2;2;1;2;New_Visitor;False
0;0.0;0;0.0;4;151.5;0.0;0.05;0.0;0.0;Mar;3;2;1;1;Returning_Visitor;False
1;15.0;0;0.0;19;817.5;0.011111111000000002;0.022222222000000003;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;10;1010.0;0.022222222000000003;0.04444444400000001;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;4;251.0;0.05;0.1;0.0;0.0;Nov;2;2;4;3;Returning_Visitor;False
5;46.0;1;17.0;33;1540.583333;0.0;0.01547619;10.84440741;0.0;Mar;2;2;2;2;Returning_Visitor;True
4;72.0;0;0.0;4;46.5;0.04;0.06;0.0;0.0;Nov;3;2;2;3;Returning_Visitor;False
0;0.0;0;0.0;12;166.0;0.028571429;0.071428571;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;True
0;0.0;0;0.0;2;42.0;0.05;0.15;0.0;0.4;Feb;2;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Mar;3;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;2;73.0;0.05;0.15;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
3;92.0;0;0.0;134;6897.942424;0.002985075;0.008824665;0.0;0.0;May;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;2;254.0;0.0;0.1;0.0;0.0;Mar;3;2;4;1;Returning_Visitor;False
8;671.0833332999999;0;0.0;32;1403.828355;0.0;0.0031531529999999997;37.05600958;0.0;Nov;2;2;3;2;Returning_Visitor;False
7;398.0;0;0.0;27;770.3133333;0.006060606;0.03030303;10.05190252;0.0;Oct;1;8;3;3;Returning_Visitor;False
4;40.5;0;0.0;32;593.5071429;0.0;0.028787879;0.0;0.0;May;3;2;6;3;Returning_Visitor;False
0;0.0;0;0.0;12;418.3333333;0.0;0.004545455;0.0;0.0;May;2;4;9;5;Returning_Visitor;False
2;14.0;0;0.0;8;57.0;0.0;0.057142857000000005;0.0;0.0;Mar;1;2;4;8;New_Visitor;False
4;102.6;0;0.0;34;2633.4;0.018974359;0.020989011000000002;0.0;0.0;Sep;1;1;3;4;Returning_Visitor;False
0;0.0;0;0.0;19;623.2;0.022222222000000003;0.04444444400000001;0.0;0.0;Jul;2;5;4;1;Returning_Visitor;True
8;29.5;0;0.0;89;6770.274267;0.0063157890000000005;0.030125312999999997;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
6;389.75;3;545.0;65;1690.790351;0.014642856999999999;0.034671497999999995;13.66158824;1.0;May;2;10;2;1;Returning_Visitor;True
0;0.0;0;0.0;8;413.0;0.0;0.0125;0.0;0.0;Sep;1;1;4;3;New_Visitor;False
0;0.0;0;0.0;12;1012.2;0.0;0.033333333;0.0;0.0;Jul;2;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;8;92.25;0.041666667000000004;0.066666667;0.0;0.0;Nov;3;2;4;13;Returning_Visitor;False
6;61.66666667;0;0.0;18;397.6666667;0.0;0.011904762;12.55885714;0.0;May;2;2;1;4;Returning_Visitor;False
1;0.0;0;0.0;1;19.0;0.0;0.1;0.0;0.0;Mar;1;1;3;1;Returning_Visitor;False
0;0.0;0;0.0;12;460.2;0.061111110999999996;0.111111111;0.0;0.0;Jul;2;2;6;4;Returning_Visitor;False
0;0.0;0;0.0;5;691.0;0.0;0.08;0.0;0.6;May;2;2;2;3;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;May;2;2;1;3;Returning_Visitor;False
0;0.0;1;2.0;12;1311.0;0.053333333;0.08472222199999999;0.0;0.0;May;3;2;1;15;Returning_Visitor;False
0;0.0;0;0.0;16;306.5;0.0;0.015625;0.0;0.0;Dec;1;1;4;2;Returning_Visitor;True
1;4.0;0;0.0;36;440.6;0.011111111000000002;0.041898147999999996;0.0;1.0;May;3;2;3;1;Returning_Visitor;True
1;18.83333333;0;0.0;2;23.83333333;0.0;0.05;0.0;0.0;Dec;3;2;1;10;Returning_Visitor;False
0;0.0;0;0.0;14;343.52;0.0;0.028571429;0.0;0.0;Jul;3;2;8;1;Returning_Visitor;True
7;184.93333330000002;4;277.5;70;3993.135714;0.006;0.014539683000000001;32.09724943;0.0;Nov;3;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;3;158.0;0.033333333;0.033333333;0.0;0.0;Dec;1;1;1;3;New_Visitor;False
0;0.0;0;0.0;7;98.33333333;0.028571429;0.032653061000000004;0.0;0.0;May;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;1;13.0;0.0;0.05;0.0;0.0;May;3;2;1;3;New_Visitor;False
2;27.0;0;0.0;6;558.0;0.0;0.0125;0.0;0.0;Mar;2;2;3;8;New_Visitor;False
0;0.0;0;0.0;30;480.5;0.033333333;0.073333333;0.0;0.0;May;2;2;7;6;Returning_Visitor;False
1;18.2;0;0.0;22;624.76;0.009090909;0.015909091;0.0;0.0;Oct;2;2;7;3;Returning_Visitor;False
4;50.93333333;0;0.0;67;860.0217460000001;0.0;0.0020833329999999997;0.0;0.0;Sep;2;4;1;5;New_Visitor;False
0;0.0;0;0.0;13;244.16666669999998;0.0;0.030769231;0.0;0.0;Mar;2;5;3;3;Returning_Visitor;False
1;149.2;0;0.0;13;272.0083333;0.0;0.014285714;82.021436;0.0;Oct;1;1;1;20;Returning_Visitor;False
15;1629.333333;3;214.5;112;4509.823015999999;0.004166667;0.019960276000000002;0.0;0.0;May;4;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;3;41.0;0.0;0.066666667;0.0;0.0;Feb;1;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;18;191.0;0.0;0.033333333;0.0;0.0;Nov;4;1;3;1;Returning_Visitor;False
0;0.0;0;0.0;53;661.4455285;0.000754717;0.006528045;0.0;0.0;Nov;3;2;1;11;Returning_Visitor;True
0;0.0;0;0.0;6;181.0;0.0;0.016666667;0.0;0.0;May;3;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;1;643.0;0.133333333;0.15;0.0;0.0;May;2;2;1;5;Returning_Visitor;False
0;0.0;0;0.0;37;565.38;0.024324323999999998;0.054954955;0.0;0.0;Jul;2;2;1;1;Returning_Visitor;False
3;37.0;1;9.0;17;1075.7130949999998;0.011111111000000002;0.034920635;0.0;0.0;May;3;2;1;2;Returning_Visitor;True
14;160.1115392;6;1079.833333;154;7405.360281;0.0049242420000000005;0.021452975;8.533928457;0.0;Nov;4;1;4;1;Returning_Visitor;False
0;0.0;0;0.0;12;115.05;0.0;0.018181818;0.0;0.0;May;4;2;1;3;Returning_Visitor;True
12;285.01190479999997;0;0.0;53;967.2106970000001;0.0008928569999999999;0.033208874;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
1;7.0;2;15.0;17;2269.9;0.0;0.019047619;0.0;0.0;Jul;2;2;3;4;Returning_Visitor;False
1;0.0;0;0.0;3;121.27042250000001;0.0;0.04;36.14032284;0.0;Oct;2;2;1;4;Returning_Visitor;False
6;43.1;0;0.0;56;1056.15;0.026502732;0.055331772;4.163259563;0.2;May;3;2;4;4;Returning_Visitor;False
0;0.0;0;0.0;6;114.41666670000001;0.0;0.016666667;0.0;0.0;Nov;3;2;1;6;New_Visitor;True
6;299.0;1;41.0;36;696.4027778;0.0;0.002631579;0.0;0.0;May;2;2;2;4;New_Visitor;True
0;0.0;0;0.0;18;1473.333333;0.011111111000000002;0.04444444400000001;0.0;0.0;Mar;1;1;1;2;Returning_Visitor;False
5;74.4;0;0.0;140;2810.797158;0.0019097220000000002;0.016226074;0.0;0.0;Sep;2;2;3;4;Returning_Visitor;True
1;18.0;0;0.0;26;1122.583333;0.027407407;0.048148147999999995;15.9468;0.0;May;1;1;3;1;Returning_Visitor;False
8;289.0;0;0.0;139;5107.034928;0.01544437;0.044005025999999996;8.304903935;0.0;Aug;2;2;2;1;Returning_Visitor;False
6;98.0;0;0.0;12;343.0;0.019444443999999998;0.032222222;0.0;0.0;Mar;1;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;14;460.0;0.0;0.014285714;0.0;0.0;May;2;2;3;2;Returning_Visitor;False
1;0.0;0;0.0;3;178.5;0.0;0.066666667;8.04958574;0.0;Sep;2;6;2;1;Returning_Visitor;False
0;0.0;0;0.0;14;121.0;0.092857143;0.11666666699999999;0.0;0.4;May;3;2;3;13;Returning_Visitor;False
3;279.0;0;0.0;0;0.0;0.0;0.05;0.0;0.0;Mar;3;2;1;10;Returning_Visitor;True
2;81.0;0;0.0;18;631.0;0.01;0.028999999999999998;0.0;0.0;May;2;2;1;1;Returning_Visitor;False
5;69.33333333;1;0.0;5;142.0;0.0;0.022222222000000003;0.0;0.0;Mar;2;2;3;2;New_Visitor;False
10;1559.75;1;7.0;41;1663.761905;0.004347826;0.015942029;13.63463318;0.0;Mar;1;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;6;231.8;0.066666667;0.066666667;0.0;0.0;Oct;2;5;3;2;Returning_Visitor;False
9;115.4;0;0.0;29;1514.703333;0.005;0.011342593;4.702065533;0.0;Jul;3;2;8;1;Returning_Visitor;True
0;0.0;0;0.0;6;1057.0;0.0;0.033333333;0.0;0.0;Mar;2;4;4;1;Returning_Visitor;False
2;17.0;0;0.0;30;1448.9285710000001;0.043851852000000004;0.069954545;0.0;0.0;Dec;3;2;1;13;Returning_Visitor;False
3;40.0;0;0.0;10;423.66666669999995;0.0;0.018181818;0.0;0.0;May;4;2;1;11;Returning_Visitor;True
0;0.0;0;0.0;10;172.5;0.01;0.043333332999999995;0.0;0.0;Mar;2;2;3;6;Returning_Visitor;False
3;251.0;2;104.0;15;675.8333332999999;0.0;0.004166667;0.0;0.0;May;2;10;6;1;Returning_Visitor;False
0;0.0;0;0.0;7;210.0;0.0;0.057142857000000005;0.0;0.0;May;1;1;6;4;Returning_Visitor;True
0;0.0;0;0.0;6;97.33333333;0.0;0.041666667000000004;0.0;0.0;Mar;1;2;1;2;Returning_Visitor;True
1;136.5;0;0.0;25;806.5;0.0;0.009615385;39.96971545;0.0;Aug;1;1;1;4;Returning_Visitor;True
6;175.1;0;0.0;3;27.6;0.0;0.011111111000000002;0.0;0.0;Jul;2;10;3;5;New_Visitor;False
0;0.0;0;0.0;1;11.0;0.0;0.1;0.0;0.0;Dec;2;2;1;10;Other;False
3;31.6;0;0.0;17;372.8;0.013333333000000001;0.026428571;2.3976;0.0;Mar;3;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;53;2309.995238;0.047479439000000005;0.06394752;0.0;0.4;May;3;2;1;3;Returning_Visitor;False
5;125.75;0;0.0;44;1113.309524;0.008333333;0.015625;18.9160732;0.0;Dec;3;2;1;1;Returning_Visitor;False
18;608.14;6;733.8;168;4948.398759000001;0.006631763000000001;0.013527508;10.15064372;0.0;Aug;2;2;3;1;Returning_Visitor;True
2;37.0;0;0.0;23;813.0;0.016666667;0.05;0.0;0.0;May;2;2;7;4;Returning_Visitor;True
0;0.0;0;0.0;17;391.8666667;0.0;0.029411765;0.0;1.0;May;2;2;1;1;Returning_Visitor;True
2;83.6;1;0.0;18;1219.7;0.0;0.00952381;16.36245374;0.0;Aug;2;2;1;4;New_Visitor;False
0;0.0;0;0.0;21;1050.25;0.0;0.028571429;0.0;0.0;Nov;2;2;6;2;Returning_Visitor;True
12;263.46;7;145.0;71;1683.7444440000002;0.004878049000000001;0.016666667;42.14163315;0.0;Oct;2;10;1;4;Returning_Visitor;False
1;60.5;0;0.0;10;449.5;0.025;0.033333333;0.0;0.0;Dec;1;8;2;20;Returning_Visitor;False
9;124.125;0;0.0;35;1988.6583329999999;0.008943089;0.030662021;0.0;0.0;Mar;2;2;3;2;Returning_Visitor;False
4;224.0;1;32.0;20;789.35;0.0;0.002721088;0.0;0.0;Mar;1;2;4;2;Returning_Visitor;False
0;0.0;0;0.0;3;59.0;0.0;0.066666667;0.0;0.0;Dec;1;1;3;2;Other;False
4;85.6;0;0.0;1;5.0;0.0;0.033333333;0.0;0.0;Sep;2;4;1;5;New_Visitor;False
0;0.0;0;0.0;23;255.63888889999998;0.0;0.005454545;0.0;0.0;May;3;2;4;2;Returning_Visitor;False
1;11.42857143;2;146.0;20;1329.261905;0.010434783000000001;0.01955353;20.79115942;0.0;May;2;2;4;4;Returning_Visitor;False
0;0.0;0;0.0;42;840.8333332999998;0.0;0.019047619;0.0;0.0;May;2;2;2;3;Returning_Visitor;False
0;0.0;0;0.0;3;17.0;0.1;0.166666667;0.0;0.6;May;1;1;3;6;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Nov;3;2;3;10;Other;False
5;178.92;1;6.0;33;1017.576667;0.013157895;0.011842105;0.0;0.0;Nov;3;2;1;3;Returning_Visitor;False
2;21.25;0;0.0;15;305.2083333;0.0;0.010784314;0.0;0.0;Nov;2;4;7;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.4;Feb;2;4;3;3;Returning_Visitor;False
0;0.0;0;0.0;5;97.16666667;0.0;0.033333333;0.0;0.0;May;1;1;3;3;Returning_Visitor;False
2;36.2;0;0.0;22;1805.0833329999998;0.0;0.008695652;3.586636448;0.0;Sep;2;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;62;2232.45;0.008196721;0.039726776;0.0;0.4;May;2;2;6;4;Returning_Visitor;False
0;0.0;0;0.0;10;111.41666670000001;0.0;0.025;0.0;0.0;May;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
2;22.8;0;0.0;81;1342.75;0.0;0.008860759000000001;0.0;0.0;Sep;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;3;62.4;0.0;0.066666667;0.0;0.0;June;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;14;183.66666669999998;0.0;0.004761905;0.0;0.0;Mar;3;2;3;3;Returning_Visitor;False
5;75.16666667;0;0.0;12;115.16666670000001;0.028571429;0.042857143;0.0;0.0;Mar;2;2;8;1;Returning_Visitor;False
0;0.0;0;0.0;3;77.0;0.0;0.066666667;0.0;0.0;Mar;4;2;6;1;Returning_Visitor;False
2;70.6;0;0.0;23;2244.416667;0.0;0.009090909;0.0;0.0;Aug;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;June;2;2;1;13;Returning_Visitor;False
1;6.0;0;0.0;15;500.0;0.026666667;0.073333333;19.996;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;19;283.5;0.0;0.010526316;0.0;0.8;May;2;4;1;6;Returning_Visitor;False
3;101.0;0;0.0;17;300.6666667;0.0;0.0125;0.0;0.0;May;1;8;1;2;New_Visitor;False
0;0.0;0;0.0;21;580.0833332999999;0.00952381;0.023809524;0.0;0.0;Nov;2;2;3;11;Returning_Visitor;True
9;443.29166669999995;1;0.0;74;3615.889239;0.0070281119999999996;0.016930138;1.119759036;0.8;May;2;2;3;1;Returning_Visitor;False
0;0.0;1;48.0;32;1808.3333329999998;0.05;0.075208333;12.484125;0.4;May;3;2;8;1;Returning_Visitor;False
0;0.0;0;0.0;7;451.83333330000005;0.028571429;0.076190476;0.0;0.0;Mar;3;2;1;3;Returning_Visitor;True
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Dec;2;2;3;1;Returning_Visitor;False
6;228.0;5;89.33333333;18;513.4666666999999;0.0;0.0034615379999999997;0.0;0.0;Mar;1;1;3;3;New_Visitor;False
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.6;May;3;2;1;13;Returning_Visitor;False
1;218.6;0;0.0;19;513.1622222;0.003333333;0.0075;0.0;0.0;Aug;3;2;1;2;Returning_Visitor;False
1;23.2;0;0.0;5;58.0;0.0;0.033333333;0.0;0.0;Oct;3;2;1;3;Returning_Visitor;False
5;232.4;0;0.0;6;190.4;0.042857143;0.061904762;0.0;0.0;May;1;1;1;3;Returning_Visitor;True
4;55.32575758;0;0.0;11;234.99242420000002;0.0;0.018181818;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;33;601.9714286000001;0.006451613;0.012903226;0.0;0.0;May;2;2;7;13;Returning_Visitor;False
0;0.0;3;103.5;30;1093.175;0.0125;0.028125;0.0;0.0;Dec;2;2;1;2;Returning_Visitor;True
3;52.5;0;0.0;139;3674.737578;0.002142857;0.011897443999999998;17.50624004;0.0;Nov;2;2;2;10;Returning_Visitor;False
6;108.91666670000001;0;0.0;24;516.4166667;0.0;0.013333333000000001;8.1816;0.0;May;2;2;1;5;Returning_Visitor;True
2;65.0;0;0.0;13;1248.0;0.0;0.020512821;0.0;0.0;May;1;2;8;6;Returning_Visitor;False
5;61.875;0;0.0;164;4389.887511999999;0.0011834319999999999;0.010151043;6.664239118999999;0.0;Nov;2;2;1;2;Returning_Visitor;False
4;82.0;0;0.0;17;269.0;0.034782609;0.046376812;0.0;0.0;Jul;3;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;6;226.0;0.0;0.04;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;3;58.4;0.0;0.066666667;0.0;0.0;Jul;2;4;1;2;Returning_Visitor;False
15;292.88;1;48.35;130;3645.9090479999995;0.001459854;0.008515815;10.41358118;0.0;Nov;2;4;8;2;Returning_Visitor;False
3;22.83333333;0;0.0;115;2625.009524;0.0;0.004013317;0.0;0.0;Mar;2;5;6;1;Returning_Visitor;False
0;0.0;0;0.0;67;771.4133333;0.0;0.004205128;0.0;0.0;Aug;1;8;9;1;Returning_Visitor;False
0;0.0;0;0.0;29;819.5892857000001;0.0034482759999999997;0.025448823;0.0;0.0;Nov;3;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;22;2715.0;0.0;0.009090909;54.97036364;0.0;May;2;2;4;2;New_Visitor;False
0;0.0;0;0.0;6;474.33333330000005;0.0;0.01;0.0;0.0;Dec;1;1;3;3;Returning_Visitor;False
10;323.55;0;0.0;46;1044.8;0.017021276999999998;0.019756838999999998;0.0;0.0;May;3;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;20;248.41666669999998;0.010526316;0.033684211;0.0;0.8;May;2;2;2;13;Returning_Visitor;False
0;0.0;0;0.0;5;266.3333333;0.04;0.08;0.0;0.0;Mar;3;2;1;3;Returning_Visitor;False
18;189.2646154;0;0.0;38;777.4146154;0.0042553190000000005;0.016960486;0.0;0.0;Sep;2;2;1;3;Returning_Visitor;True
0;0.0;0;0.0;32;2632.7;0.00625;0.013541667;0.0;0.0;Nov;1;1;1;3;Returning_Visitor;True
0;0.0;0;0.0;7;232.66666669999998;0.0;0.014285714;0.0;0.0;Mar;2;2;6;2;Returning_Visitor;False
1;47.0;0;0.0;11;197.5;0.0;0.025;0.0;0.0;May;3;2;1;3;New_Visitor;False
4;97.5;0;0.0;5;454.5;0.0;0.00625;0.0;0.0;Dec;2;2;7;2;New_Visitor;False
0;0.0;0;0.0;2;4.0;0.0;0.1;0.0;0.0;Nov;2;2;2;2;Returning_Visitor;False
11;157.05833330000002;5;514.0;79;2605.702273;0.0;0.006407828000000001;14.8513125;0.0;May;2;2;7;3;Returning_Visitor;False
0;0.0;0;0.0;22;337.1;0.0;0.027272727000000004;0.0;0.0;Aug;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;7;116.5;0.028571429;0.057142857000000005;0.0;0.0;May;1;1;3;3;Returning_Visitor;True
1;73.6;1;31.2;52;1761.1566670000002;0.0037037040000000004;0.018312757;0.0;0.0;Sep;2;2;1;1;Returning_Visitor;False
2;140.5;0;0.0;10;431.5;0.0;0.006666666999999999;0.0;0.0;Dec;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;13;169.0;0.015384615;0.041538462000000005;0.0;0.0;May;1;1;7;1;Returning_Visitor;False
5;216.25;2;107.0;39;1056.511364;0.02;0.031666667;0.0;0.0;Dec;3;2;1;1;Returning_Visitor;True
